KEY,SKEY,AAF1,CBAA_1
100001080,197100002177,2,4
100001081,197100002211,1,4
100001082,197100001485,2,4
100001083,197100001534,1,4
100001084,197100002192,1,4
100001085,197100000047,2,3
100001086,197100000060,1,3
100001087,197100002203,2,4
100001088,197100000268,1,3
100001089,197100002194,1,4
100001090,197100001955,2,4
100001091,197100002207,2,4
100001092,197100001068,1,4
100001093,197100002210,2,4
100001094,197100000554,2,3
100001095,197100002199,1,3
100001096,197100002189,1,2
100001097,197100000634,1,2
100001098,197100002181,2,4
100001099,197100001732,2,3
100001100,197100000694,2,3
100001101,197100002228,1,4
100001102,197100002244,2,4
100001103,197100001246,1,3
100001104,197100000559,1,4
100001105,197100000337,1,4
100001106,197100002186,1,2
100001107,197100001500,1,2
100001108,197100000013,1,4
100001109,197100001760,2,3
100001110,197100001857,1,2
100001111,197100001872,2,3
100001112,197100002266,2,3
100001113,197100002176,2,4
100001114,197100002166,1,3
100001115,197100002236,1,4
100001116,197100002197,2,3
100001117,197100002208,2,1
100001118,197100001697,1,3
100001119,197100001969,1,2
100001120,197100001678,1,4
100001121,197100002272,1,3
100001122,197100002232,2,4
100001123,197100001824,2,2
100001124,197100001603,1,4
100001125,197100002249,2,4
100001126,197100000356,1,3
100001127,197100001287,1,4
100001128,197100002213,2,3
100001129,197100002094,1,2
100001130,197100001936,1,4
100001131,197100002283,1,2
100001132,197100002246,1,4
100001133,197100002269,2,1
100001134,197100001324,1,4
100001135,197100002227,2,3
100001136,197100001699,2,3
100001137,197100002230,2,2
100001138,197100002271,1,4
100001139,197100000009,1,3
100001140,197100002247,2,3
100001141,197100000539,2,2
100001142,197100000866,1,3
100001143,197100002287,2,2
100001144,197100002273,2,3
100001145,197100000867,2,4
100001146,197100002224,1,2
100001147,197100000186,1,3
100001148,197100001685,2,4
100001149,197100000695,2,3
100001150,197100001773,2,4
100001151,197100002275,1,4
100001152,197100002193,2,3
100001153,197100000107,1,4
100001154,197100002285,2,4
100001155,197100002291,2,3
100001156,197100001088,2,4
100001157,197100002263,1,1
100001158,197100002225,2,2
100001159,197100002190,1,3
100001160,197100001570,1,4
100001161,197100002268,2,3
100001162,197100000620,1,3
100001163,197100001711,1,3
100001164,197100002028,2,3
100001165,197100002306,2,3
100001166,197100000190,2,3
100001167,197100002012,1,4
100001168,197100002241,1,1
100001169,197100002316,1,4
100001170,197100002276,2,4
100001171,197100000947,2,2
100001172,197100002031,1,4
100001173,197100000131,2,3
100001174,197100002292,1,1
100001175,197100002290,1,3
100001176,197100002300,1,3
100001177,197100002302,1,2
100001178,197100002185,2,2
100001179,197100002286,1,4
100001180,197100000201,1,4
100001181,197100002281,2,3
100001182,197100002282,2,3
100001183,197100002334,2,3
100001184,197100001735,2,4
100001185,197100002317,2,2
100001186,197100000622,1,4
100001187,197100000837,1,4
100001189,197100002296,1,4
100001190,197100002329,2,2
100001191,197100002314,2,2
100001192,197100002294,2,4
100001193,197100000151,1,2
100001194,197100001752,2,3
100001195,197100002036,2,4
100001196,197100002326,2,3
100001197,197100000800,1,3
100001198,197100002322,1,4
100001199,197100002309,1,4
100001200,197100000953,1,3
100001201,197100001345,1,2
100001202,197100001993,1,4
100001203,197100001046,2,2
100001204,197100002231,2,3
100001205,197100001087,2,2
100001206,197100000699,1,2
100001207,197100000745,1,3
100001208,197100002279,2,3
100001209,197100002344,2,3
100001210,197100000740,2,2
100001211,197100000962,2,4
100001212,197100002270,2,2
100001213,197100000147,1,4
100001214,197100002362,1,3
100001215,197100000691,1,4
100001216,197100002359,2,4
100001217,197100001349,2,4
100001218,197100002226,1,2
100001219,197100001236,1,4
100001220,197100000384,1,4
100001221,197100001649,2,3
100001222,197100002343,1,3
100001223,197100002340,2,2
100001224,197100002318,2,2
100001226,197100001506,2,4
100001227,197100002368,1,2
100001228,197100002332,1,3
100001229,197100001974,2,1
100001230,197100002366,1,4
100001231,197100002388,2,2
100001232,197100002327,1,3
100001233,197100001842,1,3
100001234,197100001966,2,4
100001235,197100001123,1,4
100001236,197100001418,2,3
100001237,197100002369,1,4
100001238,197100002435,1,2
100001239,197100002325,2,3
100001240,197100001005,2,3
100001241,197100002519,1,2
100001242,197100002490,1,2
100001243,197100002416,1,2
100001244,197100002521,1,2
100001245,197100002438,1,4
100001246,197100000780,2,3
100001247,197100002452,1,4
100001248,197100002466,1,2
100001249,197100002408,2,2
100001250,197100002568,2,2
100001251,197100002509,2,4
100001252,197100002172,1,3
100001253,197100002512,1,3
100001254,197100002471,2,4
100001255,197100002520,1,2
100001256,197100002546,2,2
100001257,197100001816,2,4
100001258,197100002566,1,3
100001259,197100002167,1,3
100001260,197100002556,2,2
100001261,197100001614,2,2
100001262,197100002437,2,3
100001263,197100002503,1,3
100001264,197100002548,1,4
100001265,197100002402,1,4
100001266,197100002508,2,4
100001267,197100002440,1,4
100001268,197100000969,2,3
100001269,197100002477,1,3
100001270,197100002421,1,2
100001271,197100002584,2,3
100001272,197100002615,2,2
100001273,197100002720,1,1
100001274,197100002413,1,4
100001275,197100000662,2,3
100001276,197100002516,2,3
100001277,197100002526,2,4
100001278,197100002433,2,3
100001279,197100002674,1,2
100001280,197100002863,1,2
100001281,197100001839,2,4
100001282,197100000511,2,4
100001283,197100002460,2,4
100001284,197100002705,1,2
100001285,197100002557,2,2
100001286,197100002565,1,4
100001287,197100002763,2,1
100001288,197100002428,1,4
100001289,197100002762,2,4
100001290,197100002425,2,4
100001291,197100002748,2,3
100001292,197100002706,1,4
100001293,197100002691,2,2
100001294,197100002787,2,2
100001295,197100002547,1,4
100001296,197100002663,2,4
100001297,197100002769,1,4
100001298,197100002714,2,4
100001299,197100002482,1,3
100001300,197100002486,2,3
100001301,197100002831,1,4
100001302,197100002515,1,3
100001303,197100002643,2,2
100001304,197100002661,2,2
100001305,197100002577,1,4
100001306,197100002649,2,2
100001307,197100002463,1,2
100001308,197100002427,2,3
100001309,197100002581,2,4
100001310,197100002394,2,4
100001311,197100002479,2,4
100001312,197100002655,1,2
100001313,197100002782,2,3
100001314,197100002481,2,1
100001315,197100002623,2,3
100001316,197100002423,2,3
100001317,197100002803,2,4
100001318,197100002823,2,3
100001319,197100002717,1,4
100001320,197100002352,2,4
100001321,197100002688,2,4
100001322,197100002617,1,3
100001323,197100002651,2,3
100001324,197100002647,1,3
100001325,197100002671,1,4
100001326,197100002808,2,4
100001327,197100002574,1,4
100001328,197100002488,2,2
100001329,197100002916,2,2
100001330,197100003086,1,1
100001331,197100002678,2,4
100001332,197100002603,1,1
100001333,197100002634,1,4
100001334,197100002777,2,3
100001335,197100002653,2,4
100001336,197100000128,2,3
100001337,197100002687,1,3
100001338,197100002906,1,3
100001339,197100003032,1,4
100001340,197100002852,1,4
100001341,197100002859,1,4
100001342,197100002626,2,3
100001343,197100002722,1,4
100001344,197100002686,2,4
100001345,197100002830,1,2
100001346,197100003064,1,3
100001347,197100000161,2,4
100001348,197100002800,2,4
100001349,197100002994,1,4
100001350,197100002598,1,4
100001351,197100002538,2,4
100001352,197100002648,2,4
100001353,197100002582,2,2
100001354,197100002781,2,4
100001355,197100003020,2,4
100001356,197100002630,2,2
100001357,197100001957,1,3
100001358,197100002079,2,3
100001359,197100002601,1,4
100001360,197100002755,2,3
100001361,197100002964,2,4
100001362,197100002836,1,2
100001363,197100002619,1,4
100001364,197100003000,1,4
100001365,197100002954,1,3
100001366,197100002904,1,3
100001367,197100002257,2,4
100001368,197100002791,1,4
100001369,197100002986,1,2
100001370,197100002753,2,4
100001371,197100003036,1,2
100001372,197100002826,1,4
100001373,197100002837,2,4
100001374,197100002908,1,4
100001375,197100002699,1,4
100001376,197100003081,1,4
100001377,197100002958,1,3
100001378,197100002393,2,1
100001379,197100002385,2,3
100001380,197100002701,1,3
100001381,197100002591,1,2
100001382,197100002695,2,3
100001383,197100002652,1,3
100001384,197100002993,1,3
100001385,197100003034,1,3
100001386,197100002966,1,4
100001387,197100002901,2,4
100001388,197100002662,2,2
100001389,197100002979,1,4
100001390,197100003133,1,3
100001391,197100002693,1,4
100001392,197100002805,1,2
100001393,197100003028,2,2
100001394,197100003144,2,3
100001395,197100002872,1,4
100001396,197100002757,1,3
100001397,197100002684,1,2
100001398,197100002561,1,2
100001399,197100002724,2,2
100001400,197100002835,2,4
100001401,197100002498,2,4
100001402,197100002899,2,2
100001403,197100002854,2,3
100001404,197100003227,2,2
100001405,197100002570,1,4
100001406,197100002865,1,3
100001407,197100002729,1,4
100001408,197100003281,1,2
100001409,197100003199,1,3
100001410,197100003011,2,3
100001411,197100003078,1,3
100001412,197100003145,2,4
100001413,197100003340,1,2
100001414,197100002975,1,4
100001415,197100000157,1,4
100001416,197100002845,1,4
100001417,197100002940,1,2
100001418,197100002537,2,1
100001419,197100003129,2,1
100001420,197100002632,2,2
100001421,197100002745,1,2
100001422,197100003282,1,3
100001423,197100002580,2,3
100001424,197100002925,2,2
100001425,197100003066,1,4
100001426,197100002738,2,3
100001427,197100002907,1,4
100001428,197100002732,1,2
100001429,197100003100,1,4
100001430,197100002978,1,3
100001431,197100002650,1,4
100001432,197100002444,2,2
100001433,197100002810,2,4
100001434,197100002734,1,4
100001435,197100003167,2,2
100001436,197100002608,2,3
100001437,197100002888,1,3
100001438,197100002707,1,4
100001439,197100003299,1,2
100001440,197100002540,2,4
100001441,197100002913,2,4
100001442,197100002847,2,3
100001443,197100002953,1,4
100001444,197100002690,2,4
100001445,197100003008,2,4
100001446,197100002560,1,3
100001447,197100002924,1,4
100001448,197100002514,1,3
100001449,197100002929,1,4
100001450,197100000617,1,2
100001451,197100002645,2,4
100001452,197100002708,2,2
100001453,197100003083,1,2
100001454,197100003136,2,3
100001455,197100002758,1,4
100001456,197100003312,1,3
100001457,197100002806,2,4
100001458,197100002887,2,3
100001459,197100002939,2,4
100001460,197100003079,2,1
100001461,197100003182,1,4
100001462,197100002877,2,4
100001463,197100002527,1,3
100001464,197100002821,2,4
100001465,197100003464,2,3
100001466,197100002480,2,3
100001467,197100003200,1,3
100001468,197100001504,2,4
100001469,197100002783,1,4
100001470,197100002383,1,3
100001471,197100002795,2,4
100001472,197100003212,2,4
100001473,197100002950,1,4
100001474,197100001223,1,3
100001475,197100003431,2,2
100001476,197100003253,2,4
100001477,197100002819,1,2
100001478,197100002500,1,3
100001479,197100003049,1,4
100001480,197100002985,1,3
100001481,197100003173,2,4
100001482,197100002756,2,3
100001483,197100003341,2,4
100001484,197100003153,1,2
100001485,197100002965,1,3
100001486,197100003002,1,3
100001487,197100003325,2,3
100001488,197100002900,1,4
100001489,197100003157,1,4
100001490,197100003219,2,3
100001491,197100003290,1,4
100001492,197100003001,1,3
100001493,197100002948,2,4
100001494,197100003549,2,2
100001495,197100003422,1,3
100001496,197100003423,2,2
100001497,197100002289,2,2
100001498,197100003307,1,3
100001499,197100003060,1,4
100001500,197100003463,1,3
100001501,197100002703,1,2
100001502,197100003179,2,3
100001503,197100003005,1,3
100001504,197100002618,2,4
100001505,197100002814,1,2
100001506,197100002267,1,1
100001507,197100002962,1,4
100001508,197100003146,1,4
100001509,197100002778,1,4
100001510,197100003072,1,4
100001511,197100003228,2,3
100001512,197100002841,2,4
100001513,197100003496,1,4
100001514,197100002897,2,4
100001515,197100000124,2,2
100001516,197100002876,1,4
100001517,197100002716,2,1
100001518,197100003230,2,2
100001519,197100002846,1,4
100001520,197100002890,1,3
100001521,197100003436,2,2
100001522,197100003089,1,4
100001523,197100003287,1,4
100001524,197100002255,1,3
100001525,197100003289,2,4
100001526,197100002746,1,4
100001527,197100003410,1,4
100001528,197100003012,2,4
100001529,197100002544,1,3
100001530,197100002668,2,4
100001531,197100002840,1,4
100001532,197100003073,2,2
100001533,197100002262,2,2
100001534,197100003475,1,2
100001535,197100002604,2,2
100001536,197100003018,1,4
100001537,197100003105,2,4
100001538,197100003349,2,4
100001539,197100002851,1,2
100001540,197100002389,2,3
100001541,197100003007,2,4
100001542,197100002776,1,3
100001543,197100003433,2,2
100001544,197100002059,1,4
100001545,197100003221,1,4
100001546,197100002621,2,4
100001547,197100003172,1,4
100001548,197100002713,2,3
100001549,197100002922,2,4
100001550,197100002862,2,4
100001551,197100003006,1,2
100001552,197100002451,2,2
100001553,197100002487,2,3
100001554,197100003184,2,3
100001555,197100002779,1,4
100001556,197100002476,2,4
100001557,197100003254,2,4
100001558,197100003274,1,3
100001559,197100003015,1,4
100001560,197100002506,2,3
100001561,197100003118,1,4
100001562,197100003443,1,2
100001563,197100003379,1,3
100001564,197100003235,1,2
100001565,197100002963,2,2
100001566,197100003223,2,4
100001567,197100002981,2,1
100001568,197100002959,1,4
100001569,197100003589,2,2
100001570,197100002458,1,2
100001571,197100003277,1,1
100001572,197100003323,2,3
100001573,197100003074,2,4
100001574,197100002532,1,4
100001575,197100002673,1,3
100001576,197100003456,2,4
100001577,197100002447,2,4
100001578,197100003599,1,4
100001579,197100002415,2,4
100001580,197100003241,2,2
100001581,197100003301,1,2
100001582,197100003302,2,2
100001583,197100003593,2,1
100001584,197100002918,2,3
100001585,197100003451,1,2
100001586,197100002462,1,1
100001587,197100003326,2,3
100001588,197100003682,1,3
100001589,197100003399,1,4
100001590,197100002467,2,4
100001591,197100002597,1,3
100001592,197100002919,1,4
100001593,197100003469,2,4
100001594,197100002885,2,4
100001595,197100002613,1,4
100001596,197100003573,2,3
100001597,197100000421,1,3
100001598,197100003295,1,4
100001599,197100002951,2,4
100001600,197100003543,1,3
100001601,197100002880,2,3
100001602,197100003359,1,4
100001603,197100002991,2,4
100001604,197100002923,2,2
100001605,197100003372,1,4
100001606,197100002457,1,2
100001607,197100003035,1,4
100001608,197100002611,1,4
100001609,197100002955,1,4
100001610,197100002448,2,4
100001611,197100002977,1,4
100001612,197100003075,1,4
100001613,197100002917,1,4
100001614,197100003023,2,3
100001615,197100002930,1,4
100001616,197100003352,1,4
100001617,197100003165,2,1
100001618,197100002658,2,3
100001619,197100003400,2,3
100001620,197100003226,2,4
100001621,197100002982,1,3
100001622,197100002656,1,4
100001623,197100003411,2,4
100001624,197100003574,2,4
100001625,197100003156,2,4
100001626,197100003364,2,4
100001627,197100002596,2,2
100001628,197100002775,2,3
100001629,197100002850,2,4
100001630,197100002995,2,3
100001631,197100001337,2,3
100001632,197100003551,2,2
100001633,197100003154,1,4
100001634,197100002530,2,4
100001635,197100003476,2,2
100001636,197100003442,2,4
100001637,197100003462,2,3
100001638,197100003324,1,3
100001639,197100002861,1,4
100001640,197100002773,2,4
100001641,197100003590,2,3
100001642,197100002380,1,3
100001643,197100003389,2,2
100001644,197100003347,1,4
100001645,197100003183,1,4
100001646,197100002319,2,3
100001647,197100002838,1,3
100001648,197100003076,1,4
100001649,197100003568,2,3
100001650,197100002765,1,2
100001651,197100000473,2,3
100001652,197100003113,1,4
100001653,197100003681,1,3
100001654,197100003260,2,2
100001655,197100002614,2,4
100001656,197100003321,2,4
100001657,197100003311,2,3
100001658,197100001906,2,4
100001659,197100003483,1,4
100001660,197100002895,2,4
100001661,197100003192,2,4
100001662,197100003175,1,4
100001663,197100003616,2,2
100001664,197100003123,1,4
100001665,197100000999,1,2
100001666,197100002881,2,4
100001667,197100003402,1,4
100001668,197100003030,2,2
100001669,197100002422,2,4
100001670,197100003069,2,3
100001671,197100003444,1,4
100001672,197100002842,1,3
100001673,197100002536,1,3
100001674,197100002987,1,4
100001675,197100003351,1,3
100001676,197100003672,1,4
100001677,197100002866,2,4
100001678,197100002875,1,3
100001679,197100003782,1,2
100001680,197100002609,1,4
100001681,197100003251,1,4
100001682,197100002883,1,3
